Time S,1e-09 A
0.0,-0.07
0.030003000300030003,-0.0700631121101219
0.060006000600060005,-0.070125413532651
0.09000900090009001,-0.07018699037328499
0.12001200120012001,-0.07024791592178162
0.15001500150015,-0.07030825205824065
0.18001800180018002,-0.07036805057085399
0.21002100210021002,-0.0704273543748084
0.24002400240024002,-0.07048619862481775
0.27002700270027,-0.07054461172189358
0.3000300030003,-0.070602616217327
0.33003300330033003,-0.07066022961899224
0.36003600360036003,-0.07071746510659366
0.39003900390039004,-0.07077433216390963
0.42004200420042004,-0.07083083713443275
0.4500450045004501,-0.07088698370903612
0.48004800480048004,-0.07094277335158372
0.51005100510051,-0.07099820567039755
0.54005400540054,-0.07105327874116407
0.5700570057005702,-0.07110798938651011
0.6000600060006,-0.07116233341840641
0.6300630063006301,-0.07121630584741787
0.6600660066006601,-0.0712699010627044
0.6900690069006901,-0.0713231129866845
0.7200720072007201,-0.07137593520779337
0.7500750075007502,-0.07142836109393685
0.7800780078007801,-0.07148038388906591
0.8100810081008101,-0.07153199679517572
