Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
1720.6999511719,-44.8608398438,-41.50390625,-49.7436523438,-47.607421875,-47.3022460938
1720.8000488281,-45.166015625,-45.4711914063,-48.5229492188,-47.607421875,-45.4711914063
1720.9000244141,-45.7763671875,-45.7763671875,-48.2177734375,-48.2177734375,-46.0815429688
1721,-45.166015625,-48.5229492188,-48.2177734375,-47.9125976563,-48.2177734375
1721.0999755859,-46.0815429688,-48.828125,-48.828125,-48.828125,-46.6918945313
1721.1999511719,-43.3349609375,-48.828125,-48.5229492188,-47.3022460938,-46.0815429688
1721.3000488281,-38.4521484375,-48.5229492188,-47.3022460938,-49.1333007813,-46.38671875
1721.4000244141,-31.4331054688,-49.7436523438,-48.828125,-46.9970703125,-46.38671875
1721.5,-18.9208984375,-50.6591796875,-48.2177734375,-47.3022460938,-45.7763671875
1721.5999755859,0.3051757813,-48.828125,-46.9970703125,-48.2177734375,-46.0815429688
1721.6999511719,7.32421875,-49.1333007813,-46.9970703125,-46.38671875,-47.607421875
1721.8000488281,0,-49.1333007813,-48.2177734375,-47.9125976563,-44.8608398438
1721.9000244141,-13.7329101563,-49.1333007813,-48.2177734375,-46.6918945313,-46.38671875
1722,-26.85546875,-46.6918945313,-46.38671875,-46.38671875,-46.38671875
1722.0999755859,-35.400390625,-48.5229492188,-47.3022460938,-46.38671875,-44.8608398438
1722.1999511719,-41.50390625,-50.048828125,-47.9125976563,-47.9125976563,-45.4711914063
1722.3000488281,-45.166015625,-47.607421875,-46.38671875,-46.0815429688,-46.38671875
1722.4000244141,-46.0815429688,-47.9125976563,-46.38671875,-46.38671875,-46.38671875
1722.5,-49.1333007813,-47.3022460938,-47.607421875,-48.5229492188,-45.7763671875
1722.5999755859,-49.1333007813,-47.607421875,-46.38671875,-46.38671875,-46.0815429688
1722.6999511719,-49.1333007813,-46.9970703125,-45.7763671875,-46.9970703125,-44.5556640625
1722.8000488281,-48.2177734375,-47.607421875,-47.9125976563,-46.38671875,-47.3022460938
1722.9000244141,-49.1333007813,-47.9125976563,-45.4711914063,-46.38671875,-44.8608398438
1723,-50.6591796875,-46.38671875,-45.7763671875,-46.38671875,-45.166015625
1723.0999755859,-50.048828125,-47.607421875,-45.7763671875,-45.7763671875,-46.38671875
1723.1999511719,-49.7436523438,-46.6918945313,-45.4711914063,-46.6918945313,-44.2504882813
1723.3000488281,-47.607421875,-46.0815429688,-46.9970703125,-46.38671875,-46.0815429688
